Category Title,Category URL,Subcategory Title,Subcategory URL,View More Exists,View More URL,Article Count
Clocks & Timing,https://en-support.renesas.com/knowledgeBase/category/31058,Universal Frequency Translators (UFT),https://en-support.renesas.com/knowledgeBase/category/31058/subcategory/31105,False,,2
Clocks & Timing,https://en-support.renesas.com/knowledgeBase/category/31058,VersaClock® Programmable Clocks,https://en-support.renesas.com/knowledgeBase/category/31058/subcategory/31106,False,,4
Clocks & Timing,https://en-support.renesas.com/knowledgeBase/category/31058,Zero Delay Buffers (ZDB),https://en-support.renesas.com/knowledgeBase/category/31058/subcategory/31107,False,,1
Clocks & Timing,https://en-support.renesas.com/knowledgeBase/category/31058,Application-Specific Clocks,https://en-support.renesas.com/knowledgeBase/category/31058/subcategory/31648,False,,1
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,"RS-485, RS-422 & RS-232",https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/15164,True,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/15164,57
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,Signal Integrity Products,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/12928,False,,1
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,USB,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/30638,False,,2
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,USB Battery Charging Identifier,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31577,False,,4
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,DSP,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/15162,False,,1
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,Photocouplers,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/30897,True,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/30897,32
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,R-IN32M3 (Multiprotocol Communication),https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31636,True,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31636,7
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,TPS-1 (PROFINET),https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31634,True,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31634,51
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,ASI4U-V5 (AS-Interface Products),https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31637,False,,3
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,R-IN32M4 (Industrial Ethernet Communication),https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/31638,False,,0
Interface,https://en-support.renesas.com/knowledgeBase/category/12888,CCE4511,https://en-support.renesas.com/knowledgeBase/category/12888/subcategory/33217,False,,3
Connectivity,https://en-support.renesas.com/knowledgeBase/category/31752,Cellular IoT Modules,https://en-support.renesas.com/knowledgeBase/category/31752/subcategory/31388,True,https://en-support.renesas.com/knowledgeBase/category/31752/subcategory/31388,19
Connectivity,https://en-support.renesas.com/knowledgeBase/category/31752,NFC,https://en-support.renesas.com/knowledgeBase/category/31752/subcategory/32188,True,https://en-support.renesas.com/knowledgeBase/category/31752/subcategory/32188,18
Connectivity,https://en-support.renesas.com/knowledgeBase/category/31752,Wi-SUN FAN,https://en-support.renesas.com/knowledgeBase/category/31752/subcategory/31735,False,,5
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA14585/531 - Software,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31722,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31722,52
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA14585/531 - Hardware,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31723,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31723,21
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA14585/531 - RF,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31724,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31724,10
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA14592,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/32424,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/32424,22
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA1469x - Software,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31725,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31725,9
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA1469x - Hardware,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31726,False,,2
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA1469x - RF,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31727,False,,0
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,DA14592/DA14592MOD tutorials and training material,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/33321,False,,5
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,RL78/G1D,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31071,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31071,9
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,RL78/G1D Module,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31072,False,,5
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Protocol Stack for RL78 Family,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31074,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31074,21
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Development Environments for RL78 Family,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31076,False,,4
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,RX23W,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31177,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31177,7
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Protocol Stack for RX Family,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31179,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31179,13
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Development Environments for RX Family,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31180,False,,1
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Specification,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31073,False,,1
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Certification,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31075,True,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31075,13
Bluetooth Low Energy,https://en-support.renesas.com/knowledgeBase/category/31069,Others,https://en-support.renesas.com/knowledgeBase/category/31069/subcategory/31077,False,,0
IoT Wi-Fi,https://en-support.renesas.com/knowledgeBase/category/31728,DA16200/600 - Software,https://en-support.renesas.com/knowledgeBase/category/31728/subcategory/31729,False,,2
IoT Wi-Fi,https://en-support.renesas.com/knowledgeBase/category/31728,DA16200/600 - Hardware,https://en-support.renesas.com/knowledgeBase/category/31728/subcategory/31730,False,,0
IoT Wi-Fi,https://en-support.renesas.com/knowledgeBase/category/31728,DA16200/600 - RF,https://en-support.renesas.com/knowledgeBase/category/31728/subcategory/31731,False,,0
IoT Wi-Fi,https://en-support.renesas.com/knowledgeBase/category/31728,MATTER,https://en-support.renesas.com/knowledgeBase/category/31728/subcategory/31732,True,https://en-support.renesas.com/knowledgeBase/category/31728/subcategory/31732,10
Functional Safety,https://en-support.renesas.com/knowledgeBase/category/31556,IEC61508 Solution for Industrial Automation,https://en-support.renesas.com/knowledgeBase/category/31556/subcategory/31557,True,https://en-support.renesas.com/knowledgeBase/category/31556/subcategory/31557,8
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,FIFO Products,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31109,True,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31109,6
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,Multi-Port Memory,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31110,True,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31110,8
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,SRAM,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/30568,True,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/30568,37
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,SRAMs (ex-IDT products),https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31111,False,,4
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,Memory,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/12952,False,,2
Memory & Logic,https://en-support.renesas.com/knowledgeBase/category/30567,SPI NOR Flash,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31595,True,https://en-support.renesas.com/knowledgeBase/category/30567/subcategory/31595,33
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,Gallium Nitride (GaN),https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/33189,False,,5
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,Power Diodes,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30580,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30580,21
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,Power MOSFETs,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30552,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30552,38
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,MOSFET,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30551,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30551,20
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,MOSFET Drivers,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/12060,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/12060,42
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,Thyristors and Triacs,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30582,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/30582,16
Power Discretes,https://en-support.renesas.com/knowledgeBase/category/32962,Discretes - General,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/31645,True,https://en-support.renesas.com/knowledgeBase/category/32962/subcategory/31645,7
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Battery Management Solutions (BMS),https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12048,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12048,41
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Computing Power VRM/IMVP,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12049,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12049,94
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Converters,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30563,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30563,7
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Digital Power,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12067,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12067,12
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Display Power and Backlighting,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12051,False,,0
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,General-purpose Linear - Others,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30566,False,,3
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Hot Plug and ORing,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12052,False,,5
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Isolated Power,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12054,False,,2
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Linear Regulation,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12057,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12057,7
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,LNB Regulators,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12059,False,,0
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Load Switches,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/31589,False,,4
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Motor Control ICs,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/31393,False,,5
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,PMIC,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12061,False,,1
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,PowerCompass,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/28567,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/28567,14
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Power Modules,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12062,False,,3
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Power Supply Support,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12064,False,,5
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Switching Controller and PWM Controller ICs,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12065,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12065,13
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Switching Regulators,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12066,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/12066,62
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Transistor,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30576,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30576,13
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Wireless Power,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/31115,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/31115,24
Power & Power Management,https://en-support.renesas.com/knowledgeBase/category/12046,Common,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30896,True,https://en-support.renesas.com/knowledgeBase/category/12046/subcategory/30896,24
"Programmable Mixed-signal, ASIC, & IP",https://en-support.renesas.com/knowledgeBase/category/31590,GreenPAK™ Programmable Mixed-signal,https://en-support.renesas.com/knowledgeBase/category/31590/subcategory/31591,True,https://en-support.renesas.com/knowledgeBase/category/31590/subcategory/31591,91
"Programmable Mixed-signal, ASIC, & IP",https://en-support.renesas.com/knowledgeBase/category/31590,Mixed signal,https://en-support.renesas.com/knowledgeBase/category/31590/subcategory/31647,False,,3
RF Products,https://en-support.renesas.com/knowledgeBase/category/31061,RF & JESD204B Timing,https://en-support.renesas.com/knowledgeBase/category/31061/subcategory/31112,False,,0
RF Products,https://en-support.renesas.com/knowledgeBase/category/31061,RF Converter Clocks,https://en-support.renesas.com/knowledgeBase/category/31061/subcategory/31113,False,,0
RF Products,https://en-support.renesas.com/knowledgeBase/category/31061,RF Synthesizers & PLLs,https://en-support.renesas.com/knowledgeBase/category/31061/subcategory/31114,False,,1
Environmental Sensors,https://en-support.renesas.com/knowledgeBase/category/31607,Gas Sensors,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/31608,True,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/31608,101
Environmental Sensors,https://en-support.renesas.com/knowledgeBase/category/31607,Humidity & Temperature Sensors,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/32791,True,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/32791,17
Environmental Sensors,https://en-support.renesas.com/knowledgeBase/category/31607,Intelligent Sensors Modules,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/33552,True,https://en-support.renesas.com/knowledgeBase/category/31607/subcategory/33552,10
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,Flow Sensors,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/31623,True,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/31623,30
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,Ambient Light Sensors,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/12930,False,,1
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,Proximity Sensors,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/12934,False,,4
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,Laser Diode Drivers,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/31644,False,,2
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,Optical Sensors,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/32426,False,,0
Sensor Products,https://en-support.renesas.com/knowledgeBase/category/31622,SSC,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/33218,True,https://en-support.renesas.com/knowledgeBase/category/31622/subcategory/33218,7
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,/883,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12935,False,,3
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12936,False,,5
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Hard Analog,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12937,True,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12937,115
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Hard Digital,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12938,False,,5
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Hard Power,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12939,True,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/12939,72
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Tolerant Analog,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/30117,True,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/30117,11
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Tolerant Digital,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/30937,False,,4
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,Rad Tolerant Power,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/30118,False,,5
Space and Harsh Environment,https://en-support.renesas.com/knowledgeBase/category/12890,General Product Issues,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/31045,True,https://en-support.renesas.com/knowledgeBase/category/12890/subcategory/31045,19
End Market Specific,https://en-support.renesas.com/knowledgeBase/category/15171,Electric Vehicle (EV) Charging,https://en-support.renesas.com/knowledgeBase/category/15171/subcategory/31979,True,https://en-support.renesas.com/knowledgeBase/category/15171/subcategory/31979,6
End Market Specific,https://en-support.renesas.com/knowledgeBase/category/15171,Automotive ICs,https://en-support.renesas.com/knowledgeBase/category/15171/subcategory/15587,True,https://en-support.renesas.com/knowledgeBase/category/15171/subcategory/15587,129
End Market Specific,https://en-support.renesas.com/knowledgeBase/category/15171,Communications ICs,https://en-support.renesas.com/knowledgeBase/category/15171/subcategory/15172,False,,0
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Manufacturing & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/15166,True,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/15166,19
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Product Verification,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/15601,False,,2
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Quality & Reliability,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/15200,False,,5
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Precaution,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/30596,True,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/30596,6
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Thermal resistance,https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/30599,False,,1
Quality & Packaging,https://en-support.renesas.com/knowledgeBase/category/31631,Quality & Packaging (ex-IDT products),https://en-support.renesas.com/knowledgeBase/category/31631/subcategory/31697,False,,2
Others,https://en-support.renesas.com/knowledgeBase/category/30583,IDT General Parts,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/31108,False,,2
Others,https://en-support.renesas.com/knowledgeBase/category/30583,General knowledge of Semiconductors,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30586,False,,1
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Product Longevity Program (PLP),https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30597,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Renesas Orderable Part Number,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30598,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Availability,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/15176,False,,1
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Simulation Models,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/15602,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Old Products,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/31691,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Common,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30585,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Others,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30584,False,,4
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only1,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30588,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only11,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30590,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only2,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30591,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only21,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30592,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only3,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30593,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only4,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30594,False,,0
Others,https://en-support.renesas.com/knowledgeBase/category/30583,Internal only9,https://en-support.renesas.com/knowledgeBase/category/30583/subcategory/30595,False,,0
